incident_address,longitude,latitude,incident_count
1330 COMMONWEALTH AVENUE,-73.86864606814612,40.83346141438921,1
1330 PARK AVENUE,-73.95045300631405,40.78943709959109,14
1330 TAYLOR AVENUE,-73.86558986904905,40.83297482319589,3
1331 ALBANY AVENUE,-73.93791596689692,40.64078850509467,1
1331 BUSHWICK AVENUE,-73.91193452364581,40.68597806926044,2
1331 COMMONWEALTH AVENUE,-73.86866775565734,40.833458694372894,4
1331 MORRIS AVENUE,-73.91227027519223,40.836390286676114,1
1332 62 STREET,-73.9989048345859,40.627193856636666,1
1332 BRONX RIVER AVENUE,-73.88084053189057,40.832415198542726,6
1332 COMMERCE AVENUE,-73.84033300945731,40.83638449587468,2
1332 RIVERSIDE DRIVE,-73.94277693404298,40.850662724388044,2
1332 TAYLOR AVENUE,-73.8655970242812,40.833010512834285,6
1333 40 STREET,-73.9860376544725,40.63956926298693,1
1333 59 STREET,-73.9971287180871,40.628942256912815,1
1333 COMMONWEALTH AVENUE,-73.8686749234278,40.83348889439976,3
1333 EAST   18 STREET,-73.95706405836958,40.61775474119032,1
1333 EAST   40 STREET,-73.93481626428054,40.62327229065941,1
1333 EDWARDS AVENUE,-73.83530418944784,40.83717339190501,1
1333 JEFFERSON AVENUE,-73.91113487649429,40.69348165927625,5
1333 MYRTLE AVENUE,-73.92428097040712,40.69819833788488,1
1334 BEACH AVENUE,-73.86659024077125,40.83328064812662,5
1334 EAST   89 STREET,-73.89874310339971,40.632540041569726,9
1334 JEFFERSON AVENUE,-73.91111685698355,40.693473411050775,1
1335 66 STREET,-74.00127524677815,40.62486352798828,6
1335 BUSHWICK AVENUE,-73.91184084823503,40.685923102080686,1
1335 CLAY AVENUE,-73.90883106223569,40.83553675857837,1
1335 COLLEGE AVENUE,-73.91130186027104,40.83631818347675,1
1335 ST JOHNS PLACE,-73.93437329987778,40.67077876886413,3
1335 WEST    7 STREET,-73.98158431573702,40.61273556804892,1
1336 DEAN STREET,-73.94492716754111,40.67659774033364,1
1336 PROSPECT PLACE,-73.93225104011711,40.67333292574898,1
1336 WILLOUGHBY AVENUE,-73.92095013660487,40.70610926072252,1
1337 59 STREET,-73.99706027039001,40.62889833855503,1
1337 BROADWAY,-73.92291643230122,40.68999606095728,1
1337 BRONX RIVER AVENUE,-73.88077890843687,40.83252217873719,2
1337 BUSHWICK AVENUE,-73.9117904049002,40.68589561569814,1
1337 FULTON STREET,-73.94805717736028,40.68031836501012,3
1337 NOSTRAND AVENUE,-73.94994066186804,40.65434262263873,1
1338 DEKALB AVENUE,-73.92490450779094,40.69851988425937,1
1338 FRANKLIN AVENUE,-73.90119211745795,40.83267871001804,2
1338 MANOR AVENUE,-73.87720868588839,40.832493730322646,3
1338 MORRISON AVENUE,-73.87535448230696,40.83271131843939,1
1339 BROOKLYN AVENUE,-73.94266524509871,40.640565898618966,1
1339 DEKALB AVENUE,-73.92496946570814,40.69848149987385,5
1339 PROSPECT AVENUE,-73.89752182981697,40.82956848987864,2
133A QUINCY STREET,-73.95577229378122,40.686379301925896,1
133A SUNNYSIDE AVENUE,-73.8922834173676,40.68155324524457,1
134 ARTHUR AVENUE,-74.06776891351156,40.59362974526519,1
134 AVENUE,-73.75475939190446,40.671205470205635,4
134 CARTERET STREET,-74.24751995754673,40.50518657405306,1
134 EAST   22 STREET,-73.98502091330259,40.73874041257448,1
134 EAST   35 STREET,-73.94489332931448,40.652103317455584,2
134 EAST   40 STREET,-73.94015756163675,40.6524275800641,1
134 EAST   59 STREET,-73.921656787697,40.651104459585376,7
134 GRANDVIEW AVENUE,-74.16508267540044,40.63625667697713,1
134 HULL STREET,-73.9103926628637,40.67958704576207,2
134 LINDEN BOULEVARD,-73.95394602127945,40.6524119694718,2
134 LINDEN STREET,-73.91905356090089,40.69374002017943,9
134 MESEROLE STREET,-73.94430972168107,40.707967414224015,3
134 MIDWOOD STREET,-73.95592329128634,40.65977424774324,3
134 MONTAGUE STREET,-73.99381543115531,40.69464939163139,1
134 ROAD,-73.75875870410538,40.676516939543454,4
134 SCHOLES STREET,-73.94432715090653,40.70869204032997,2
134 STEPHENS AVENUE,-73.85297789764448,40.80857258392661,1
134 STOCKHOLM STREET,-73.92371437723428,40.698543804496175,1
134 STREET,-73.80449242148241,40.67227823545444,6
134 VERNON AVENUE,-73.94692792364738,40.69487337098625,1
134 VIRGINIA AVENUE,-74.07137291520687,40.61355479172904,1
134 WEST BROADWAY,-74.00825363796221,40.716766572576006,2
134-01 LINDEN BOULEVARD,-73.80768247153688,40.68239812911683,1
134-04 35 AVENUE,-73.8330661306889,40.76414110442434,1
134-13 SITKA STREET,-73.84578279900825,40.67419920836074,1
134-15 59 AVENUE,-73.83111626276168,40.744408991893415,3
134-16 58 ROAD,-73.83073931070227,40.74505071118013,13
134-16 HORACE HARDING EXPRESSWAY,-73.83149211875089,40.742770923515,1
134-17 166 PLACE,-73.77369024051794,40.67268289242971,1
134-18 227 STREET,-73.74336827507989,40.67653606211774,1
134-19 SITKA STREET,-73.84586961836972,40.67407032006938,1
134-20 101 AVENUE,-73.81343100512969,40.69351296003653,1
134-20 87 AVENUE,-73.82063448097111,40.704805426806594,34
134-23 230 STREET,-73.74075094611209,40.67559696699472,1
134-23 57 ROAD,-73.83085108066844,40.74651382950368,3
134-25 CHENEY STREET,-73.76183412172647,40.67652910684018,1
134-25 CHERRY AVENUE,-73.82797475020041,40.75209514231124,2
134-25 FRANKLIN AVENUE,-73.82953364995686,40.75362628659371,2
134-28 160 STREET,-73.77718798096437,40.67241249629859,5
134-28 87 AVENUE,-73.82058754949114,40.70482182228736,2
134-30 156 STREET,-73.78042276837299,40.67097495884597,1
134-32 245 STREET,-73.72993712934287,40.6716333210106,1
134-32 35 AVENUE,-73.83275187478766,40.76421750156629,1
134-33 154 STREET,-73.78203289115159,40.67025888702931,2
134-33 155 STREET,-73.78121701052451,40.67061964996432,1
134-34 155 STREET,-73.78123507079613,40.67060870516861,2
134-34 161 STREET,-73.77637928533161,40.67276500449496,1
134-35 159 STREET,-73.77797505674513,40.67205445112939,1
134-35 160 STREET,-73.77716633293191,40.67241794394069,1
134-37 229 STREET,-73.74170221855645,40.67572262193366,1
134-37 MAPLE AVENUE,-73.82967480961939,40.75488359144688,1
134-38 161 STREET,-73.77637929453451,40.67276225972828,2
134-40 161 STREET,-73.77637929453451,40.67276225972828,2
134-40 59 AVENUE,-73.83109465837639,40.74438974692743,1
134-44 58 AVENUE,-73.83094675941706,40.745786610086434,1
134-45 166 PLACE,-73.77372025357081,40.67233710857212,1
134-47 166 PLACE,-73.7736759044937,40.67265816116571,2
134-47 174 STREET,-73.76736257010845,40.67397953398069,1
134-58 175 STREET,-73.76641086084895,40.67397211609534,1
134-62 175 STREET,-73.76638940371377,40.67392266639932,2
134-67 BEDELL STREET,-73.76529824122423,40.67461487623283,1
1340 STRATFORD AVENUE,-73.87626546717489,40.83252565879467,26
1341 COMMONWEALTH AVENUE,-73.8687035945747,40.8336096945013,1
1341 EAST   96 STREET,-73.89728780516981,40.63940895775003,1
1341 FRANKLIN AVENUE,-73.90117032960676,40.83275005391324,6
1341 NOBLE AVENUE,-73.87061569048498,40.83337855468196,1
1342 MORRISON AVENUE,-73.87536881862216,40.83277446237828,2
1342 PROSPECT AVENUE,-73.89742399525558,40.82974406469478,2
1342 WALTON AVENUE,-73.91706005579809,40.83813946698193,1
1342A RICHMOND ROAD,-74.09628599465529,40.59575856780962,1
1343 79 STREET,-74.00880326607405,40.617433047383145,1
1343 BOYNTON AVENUE,-73.87909181122795,40.83226241914919,6
1343 MERRIAM AVENUE,-73.9257552234037,40.84135670256656,5
1343 WASHINGTON AVENUE,-73.90546173371588,40.83388447351866,5
1344 CLINTON AVENUE,-73.89997109454984,40.83241965431896,1
1344 LYMAN PLACE,-73.89644575407046,40.82909269282084,2
1344 SOUTHERN BOULEVARD,-73.89135805893396,40.83127829508327,1
1345 60 STREET,-73.99761509387989,40.628294497745706,2
1345 78 STREET,-74.00818739159818,40.61797107222725,1
1345 COMMONWEALTH AVENUE,-73.8687179301872,40.83367009454845,1
1345 HANCOCK STREET,-73.90889400099319,40.69456958078912,7
1345 MERRIAM AVENUE,-73.9257298847713,40.84139236747337,1
1345 MYRTLE AVENUE,-73.92355239893995,40.698274709764426,1
1345 OVINGTON AVENUE,-74.00240274765774,40.62353503128915,5
1345 PLIMPTON AVENUE,-73.92378543390848,40.84144050381984,1
1345 ROGERS AVENUE,-73.95100928497207,40.63710858006966,1
1345 SOUTHERN BOULEVARD,-73.89140148443194,40.83123990997307,1
1346 BERGEN STREET,-73.94003947601874,40.6755495376454,4
1346 EAST  104 STREET,-73.88726684882494,40.63971247614293,1
1346 MORRIS AVENUE,-73.91207473951125,40.83668382194538,3
1347 GREENE AVENUE,-73.9179283379619,40.69969262652418,2
1347 OCEAN AVENUE,-73.95703510029328,40.62916757203581,4
1348 EAST   94 STREET,-73.89885323062738,40.63832340925332,3
1348 HANCOCK STREET,-73.90884709094074,40.69459150180224,1
1348 PROSPECT AVENUE,-73.89734783265745,40.829925148146735,2
1348 WEBSTER AVENUE,-73.9080294101681,40.83509422338308,2
1349 MYRTLE AVENUE,-73.9234009130118,40.69829107765304,1
1349 STRATFORD AVENUE,-73.87639111311755,40.832973182069566,3
135 7 AVENUE SOUTH,-74.00220829588781,40.73463521527957,1
135 9 STREET,-74.11738561345096,40.57048949762543,2
135 ARTHUR AVENUE,-74.06780864113041,40.593747748224,1
135 ASHLAND PLACE,-73.97895885328833,40.69207578606616,1
135 AVENUE,-73.78661313562498,40.671906300266606,13
135 AVENUE A,-73.9829057231572,40.726937674274495,1
135 CASSIDY PLACE,-74.09714882188872,40.64184018455346,2
135 CLARKSON AVENUE,-73.95510103772128,40.655129760418696,4
135 DIVISION STREET,-73.99115505744847,40.71448837725353,1
135 EAST  110 STREET,-73.94480034478006,40.794976142518976,2
135 EAST  122 STREET,-73.93920261765281,40.80261190421879,1
135 EATON PLACE,-74.14474123957231,40.63513675872911,2
135 EDGECOMBE AVENUE,-73.945060478441,40.82111427279747,5
135 JOSEPH AVENUE,-74.13683943523822,40.59973582246176,1
135 LINDEN STREET,-73.91921961497212,40.6935974088296,1
135 OAK AVENUE,-74.1245671610611,40.565030745020216,1
135 OCEAN AVENUE,-73.96265618512507,40.6595899855901,1
135 RIDGE STREET,-73.9829004025806,40.71955152979114,1
135 SCHENECTADY AVENUE,-73.93335300990731,40.67449735441285,1
135 ST NICHOLAS AVENUE,-73.95272854231213,40.80410588575625,4
135 STOCKHOLM STREET,-73.92356270506617,40.69872211377736,2
135 STREET,-73.8047792672417,40.6757234100938,3
135 SULLIVAN STREET,-74.0021214450734,40.72675228018975,2
135 TERRACE VIEW AVENUE,-73.91285385358535,40.87643868106797,8
135 WEST  114 STREET,-73.95232228490053,40.80144058936697,3
135 WEST  168 STREET,-73.92567171386447,40.83846646927336,1
135 WEST  175 STREET,-73.92008742054256,40.84809666205958,1
135 WEST  225 STREET,-73.91170242438503,40.87487058614485,1
135 WEST  238 STREET,-73.89767733584449,40.883529484075694,2
135 WILLOUGHBY AVENUE,-73.9669834270978,40.69171615346581,3
135 WOLVERINE STREET,-74.13268841658832,40.56761275033901,1
135-01 LINDEN BOULEVARD,-73.8070185130587,40.68258640724039,1
135-02 61 ROAD,-73.83094475720718,40.74230900241032,1
135-02 BOOTH MEMORIAL AVENUE,-73.82971863391266,40.74762378622021,1
135-02 FOCH BOULEVARD,-73.80441991640781,40.6773340002521,1
135-04 LINDEN BOULEVARD,-73.80698607943411,40.68258086328258,10
135-05 224 STREET,-73.74663664285762,40.67599434857478,2
135-05 225 STREET,-73.7459707063133,40.67572663593268,1
135-06 FOCH BOULEVARD,-73.80441631119052,40.67733399412374,2
135-07 LINDEN BOULEVARD,-73.8069788128184,40.68260006454624,1
135-08 231 STREET,-73.73987589305618,40.6734924849976,4
135-10 14 AVENUE,-73.83346238341217,40.7861325544911,1
135-10 FOCH BOULEVARD,-73.80441269792345,40.677336732762505,2
135-11 109 AVENUE,-73.8089716544652,40.68672879179023,1
135-12 222 STREET,-73.74827182194022,40.67640965565752,1
135-14 125 STREET,-73.81455185329973,40.66911368725838,2
135-15 83 AVENUE,-73.82089125339219,40.71260097050917,1
135-17 HAWTREE CREEK ROAD,-73.80893195215864,40.68674244976293,1
135-19 130 AVENUE,-73.8025092346313,40.671215362038005,1
135-20 130 PLACE,-73.80908338985809,40.66785312092039,1
135-20 82 AVENUE,-73.82266079666188,40.7145442604009,5
135-20 HORACE HARDING EXPRE,-73.83072364105527,40.74269568818809,1
135-26 CROSS BAY BOULEVARD,-73.8435544787581,40.672829299608935,2
135-27 BROOKVILLE BOULEVARD,-73.7349257132381,40.671795886431774,1
135-28 94 STREET,-73.84242435059967,40.67357708221803,1
135-30 GRAND CENTRAL PARKWAY,-73.82298487788441,40.7161175103401,2
135-30 GRAND CENTRAL PARKWAY SR EB,-73.82298487788441,40.7161175103401,1
135-33 114 STREET,-73.82646010685156,40.6712567279984,1
135-34 82 DRIVE,-73.8220192212369,40.71300071121435,1
135-34 94 STREET,-73.84242437005453,40.67356884790532,1
135-34 DENIS STREET,-73.75994860833241,40.67652793316898,1
135-36 95 STREET,-73.84150477766072,40.67369933417549,2
135-38 116 STREET,-73.82374690090055,40.67076952175272,4
135-42 KEW GARDENS ROAD,-73.81817131344151,40.70340172906725,3
135-45 114 STREET,-73.82646011399325,40.6712539832277,1
135-46 KEW GARDENS ROAD,-73.81816770681323,40.703401723369815,1
135-47 114 STREET,-73.82646011399325,40.6712539832277,2
135-54 128 STREET,-73.81181361153979,40.668617924471015,1
135-58 127 STREET,-73.81273237504055,40.66877862114057,1
1350 5 AVENUE,-73.94808779746674,40.79845524146068,9
1350 CLINTON AVENUE,-73.89989865682473,40.83252938003433,2
1350 EAST   18 STREET,-73.95700669849741,40.61733202165111,4
1350 EAST  104 STREET,-73.88721287983368,40.63966576182008,1
1350 MANOR AVENUE,-73.8773305878273,40.83301535588357,3
1350 OGDEN AVENUE,-73.92504700552877,40.84122449848254,6
1350 PLIMPTON AVENUE,-73.92376013508009,40.84144048710069,4
1350 SHAKESPEARE AVENUE,-73.92225765299706,40.840591368987496,10
1350 TAYLOR AVENUE,-73.86565057514879,40.83333445163053,2
1350 UNIVERSITY AVENUE,-73.92664775518905,40.84149725378454,15
1350 WASHINGTON AVENUE,-73.90532049838446,40.834095700581216,1
1351 BERGEN AVENUE,-73.91052546275014,40.62628894677661,1
1351 EAST   29 STREET,-73.94627561669209,40.61828269524106,1
1351 EASTERN PARKWAY,-73.92368754051653,40.66842813691044,1
1351 GATES AVENUE,-73.91642280620327,40.69525325252575,1
1351 JEFFERSON AVENUE,-73.91087127546506,40.69374769811946,1
1352 EAST   86 STREET,-73.90065136897779,40.63094149356476,1
1352 FRANKLIN AVENUE,-73.90092412352463,40.83307097419577,1
1352 GILLESPIE AVENUE,-73.83032196697697,40.8394827091889,4
1352 NEW YORK AVENUE,-73.94550512872763,40.63991676510749,1
1353 41 STREET,-73.98616754156468,40.63873760845188,1
1353 EAST  233 STREET,-73.83796505742248,40.88867875830265,1
1353 FLATBUSH AVENUE,-73.95315967155167,40.63801525587383,1
1354 38 STREET,-73.98453131471405,40.640466615241145,2
1354 FINDLAY AVENUE,-73.90996429019314,40.8366492572151,1
1354 GILLESPIE AVENUE,-73.83033274599683,40.83950742747359,3
1354 NEW YORK AVENUE,-73.94550155914953,40.63987559161802,1
1354 PUTNAM AVENUE,-73.91268086790605,40.694265102052775,1
1354 UNIVERSITY AVENUE,-73.92641243045206,40.841864894902685,1
1355 CLAY AVENUE,-73.90863181338064,40.83589341351024,1
1355 GRAND CONCOURSE,-73.91463206661571,40.83768756283411,3
1355 MORRIS AVENUE,-73.91204570526324,40.836777120007895,1
1355 NEW YORK AVENUE,-73.94547993769629,40.63987832615548,2
1355 ROGERS AVENUE,-73.95099139065901,40.63694388520753,1
1356 LEXINGTON AVENUE,-73.9538600878373,40.78187677317075,1
1356 LYMAN PLACE,-73.89648874394591,40.82933152168876,1
1357 BAY RIDGE AVENUE,-74.00256843031056,40.62290921537961,2
1357 ROGERS AVENUE,-73.950987811807,40.636910946234416,1
1357 WASHINGTON AVENUE,-73.90521900536706,40.83431244955775,1
1358 EAST   54 STREET,-73.92360782909009,40.62472012878834,2
1358 NEW YORK AVENUE,-73.94549441776455,40.6397959894237,19
1358 WASHINGTON AVENUE,-73.9052009445368,40.83430694528752,1
1359 CLAY AVENUE,-73.9085919633533,40.83596474445272,1
1359 GREENE AVENUE,-73.91772251379197,40.6999010819122,1
1359 SIEGFRIED PLACE,-73.82334958647287,40.84119592194197,17
1359 UNIVERSITY AVENUE,-73.926289345881,40.84204871180879,1
136 AVENUE,-73.74855195196255,40.672518575257484,2
136 CHESTER AVENUE,-73.98285178077077,40.64212697234713,1
136 CONNECTICUT STREET,-74.25004412895265,40.50417374925186,1
136 CRAIG AVENUE,-74.24118162104888,40.51452974242115,1
136 EAST   31 STREET,-73.98083698451515,40.744374766268834,1
136 EAST   56 STREET,-73.96985884405764,40.76034135397895,1
136 EAST   95 STREET,-73.9245089693282,40.66245878450383,1
136 EAST  208 STREET,-73.88024905504912,40.8779492274728,2
136 HERKIMER STREET,-73.9486490314856,40.679577541770975,1
136 HULL STREET,-73.91032415021313,40.67959522670999,1
136 ROE STREET,-74.1213603914487,40.63045924184118,1
136 SEAMAN AVENUE,-73.92288260765025,40.86889242000056,1
136 STOCKHOLM STREET,-73.92364938710024,40.69860963583081,1
136 STREET,-73.81812920540823,40.70363359551045,2
136 WEST    4 STREET,-74.00010824434976,40.73128114668454,1
136 WEST   11 STREET,-73.99939018167404,40.73585116059481,2
136 WEST   90 STREET,-73.9720375899197,40.78976823587325,1
136 WEST   91 STREET,-73.97167617588958,40.79043237261104,12
136 WEST  111 STREET,-73.95337840187331,40.79940168906807,1
136 WEST  129 STREET,-73.94502195383241,40.81089291564496,1
136 WEST  136 STREET,-73.94152848335304,40.81525530445574,1
136-01 220 STREET,-73.75109081258391,40.67648166357757,3
136-03 58 AVENUE,-73.82899477553951,40.74561080894375,3
136-10 LATIMER PLACE,-73.83129465814747,40.76659507222767,1
136-12 LATIMER PLACE,-73.83124769966011,40.76660598244185,2
136-14 242 STREET,-73.7339089489622,40.67003138481644,1
136-16 222 STREET,-73.74887845207728,40.675197785929655,1
136-19 WHITELAW STREET,-73.84584709200526,40.67289826899072,1
136-21 LATIMER PLACE,-73.83106705085527,40.76666335737345,2
136-24 220 STREET,-73.75121779202053,40.67626784494357,1
136-25 230 STREET,-73.74175239911813,40.67393587833491,1
136-26 60 AVENUE,-73.82931770426559,40.74352527413732,2
136-31 60 AVENUE,-73.82931044447099,40.74354173191085,2
136-33 220 STREET,-73.75123610445966,40.67619103054379,1
136-37 244 STREET,-73.73244966617337,40.66896302201615,1
136-75 37 AVENUE,-73.82933177649468,40.76198100602743,1
136-81 41 AVENUE,-73.82904784339085,40.75868414175125,1
1360 EAST   94 STREET,-73.89866611867134,40.63815855721548,1
1360 EASTERN PARKWAY,-73.9235325648649,40.66840333100143,1
1360 NEW YORK AVENUE,-73.94549084819953,40.639754815933365,14
1360 OCEAN PARKWAY,-73.96885802937881,40.61562309236248,1
1360 OVINGTON AVENUE,-74.00215778472898,40.623375838279046,1
1360 PLIMPTON AVENUE,-73.92360810572457,40.84164623970095,1
1360 PURDY STREET,-73.85298803506956,40.835056410623615,2
1360 UNIVERSITY AVENUE,-73.92616272567575,40.84216116388617,2
1361 CLAY AVENUE,-73.90857022762451,40.836003153195314,1
1361 GREENE AVENUE,-73.91769001512115,40.69993399588665,2
1361 ST MARKS AVENUE,-73.92371746978905,40.67377772751456,1
1362 65 STREET,-74.00022334939881,40.62519016490009,1
1362 NEW YORK AVENUE,-73.9454836732034,40.63971638552008,4
1362 OVINGTON AVENUE,-74.00212536331156,40.623356625346936,10
1363 ASTOR AVENUE,-73.8470551614825,40.85979499654679,1
1363 EAST   86 STREET,-73.90050381304847,40.63083706393417,3
1363 FINDLAY AVENUE,-73.90979785551704,40.83679459689749,7
1363 FRANKLIN AVENUE,-73.90085887719049,40.833205409103215,2
1363 FULTON STREET,-73.94689268545777,40.68025744841231,1
1363 ST JOHNS PLACE,-73.93292782669263,40.670698336697306,1
1363 ST MARKS AVENUE,-73.92366700247294,40.673774949265926,1
1364 BERGEN STREET,-73.93954920335788,40.67552183334283,3
1365 5 AVENUE,-73.94779857268328,40.79881467021514,132
1365 CLAY AVENUE,-73.90853037746541,40.83607448411521,1
1365 COLLEGE AVENUE,-73.91105555041888,40.83674342413384,3
1365 EAST   53 STREET,-73.92461235138687,40.62520113037736,1
1365 FIFTH AVENUE,-73.94779857268328,40.79881467021514,2
1365 FINDLAY AVENUE,-73.90967123234509,40.836896052134826,2
1365 SAINT NICHOLAS AVENUE,-73.9348709650853,40.84777933601725,1
1365 ST NICHOLAS AVENUE,-73.9348709650853,40.84777933601725,1
1365 WEST    7 STREET,-73.98152317508624,40.61241441734028,1
